time,step-size,{controller}.c.acceleration,{controller}.c.steer_angle_vel,{model}.m.steer_angle,{model}.m.velocity,{model}.m.x,{model}.m.y
0.7600000000000005,0.01,1.0332243746717427,-0.010001200344525674,1.5199999880070931,0.9439356787835904,0.3092613715405256,0.1579711354874252
0.7700000000000005,0.01,1.0280321606082048,-0.009999994003546564,1.5199987876625676,0.9542679225303078,0.31375662098852497,0.16627138783107867
0.7800000000000005,0.01,1.022866038734846,-0.009999393831283787,1.5199987936590211,0.9645482441363898,0.3180921676117619,0.17477231497314794
0.7900000000000005,0.01,1.017725877931805,-0.009999396829510565,1.5199993998277372,0.9747769045237383,0.3222597068564447,0.18347099005448578
0.8000000000000005,0.01,1.0126115477381308,-0.00999969991386862,1.5200000029982268,0.9849541633030564,0.3262509021492483,0.19236421002781326
0.8100000000000005,0.01,1.0075229183484717,-0.010000001499113398,1.5200003030843583,0.9950802787804377,0.33005739478106316,0.20144848678629776
0.8200000000000005,0.01,1.0024598606097812,-0.010000151542179148,1.520000301585245,1.0051555079639225,0.3336708143484215,0.21072003871421185
0.8300000000000005,0.01,0.9974222460180387,-0.010000150792622509,1.5200001500430658,1.0151801065700203,0.3370827897020747,0.22017478269303456
0.8400000000000005,0.01,0.9924099467149898,-0.010000075021532884,1.5199999992504434,1.0251543290302008,0.340284960386434,0.22980832657811556
0.8500000000000005,0.01,0.9874228354848996,-0.00999999962522169,1.5199999242289104,1.0350784284973507,0.34326898857282,0.23961596215534772
0.8600000000000005,0.01,0.9824607857513247,-0.009999962114455196,1.5199999246036888,1.0449526568521996,0.34602657149096566,0.2495926585907218
0.8700000000000006,0.01,0.9775236715739002,-0.009999962301844412,1.5199999624892337,1.054777264709713,0.34854945435451073,0.25973305639174904
0.8800000000000006,0.01,0.9726113676451436,-0.009999981244616873,1.5200000001873895,1.064552501425452,0.3508294437662862,0.27003146190411076
0.8900000000000006,0.01,0.967723749287274,-0.010000000093694728,1.5200000189427725,1.0742786151019035,0.352858421583155,0.2804818423683701
0.9000000000000006,0.01,0.9628606924490483,-0.01000000947138624,1.5200000188490776,1.0839558525947761,0.35462835921864866,0.29107782156111056
0.9100000000000006,0.01,0.9580220737026119,-0.010000009424538825,1.5200000093776913,1.0935844595192665,0.3561313323625912,0.30181267604387063
0.9200000000000006,0.01,0.9532077702403667,-0.010000004688845654,1.5199999999531524,1.1031646802562927,0.3573595360980175,0.31267933204258935
0.9300000000000006,0.01,0.9484176598718537,-0.00999999997657619,1.5199999952643066,1.1126967579586964,0.3583053003956834,0.3236703629801201
0.9400000000000006,0.01,0.9436516210206518,-0.009999997632153312,1.5199999952877306,1.122180934557415,0.35896110596522446,0.3347779876844454
0.9500000000000006,0.01,0.9389095327212925,-0.009999997643865277,1.5199999976555774,1.1316174507676215,0.3593196004400982,0.34599406929523535
0.9600000000000006,0.01,0.9341912746161892,-0.009999998827788681,1.5200000000117122,1.1410065460948344,0.35937361487145264,0.35731011489117503
0.9700000000000006,0.01,0.9294967269525828,-0.010000000005856102,1.5200000011839234,1.1503484588409962,0.35911618050432864,0.3687172758600467
0.9800000000000006,0.01,0.9248257705795019,-0.01000000059196171,1.5200000011780672,1.159643426110522,0.3585405458081559,0.3802063490329509
0.9900000000000007,0.01,0.920178286944739,-0.010000000589033609,1.5200000005861056,1.168891683816317,0.3576401937322069,0.3917677786033574
1.0000000000000007,0.01,0.9155541580918415,-0.010000000293052813,1.519999999997072,1.1780934666857643,0.3564088591553785,0.40339165885090816
1.0100000000000007,0.01,0.9109532666571178,-0.009999999998535958,1.5199999997040192,1.1872490082666827,0.354840546498311,0.4150677376890477
1.0200000000000007,0.01,0.9063754958666587,-0.009999999852009611,1.5199999997054834,1.1963585409332538,0.3529295474644259,0.4267854210546073
1.0300000000000007,0.01,0.9018207295333731,-0.009999999852741692,1.519999999853474,1.2054222958919203,0.35067045887501636,0.438533778156415
1.0400000000000007,0.01,0.8972888520540399,-0.009999999926736947,1.520000000000732,1.214440503187254,0.3480582005620986,0.45030154759883384
1.0500000000000007,0.01,0.892779748406373,-0.01000000000036605,1.5200000000739953,1.2234133917077945,0.345088033281357,0.4620771443948601
1.0600000000000007,0.01,0.8882933041461027,-0.010000000036997636,1.5200000000736293,1.2323411891918583,0.3417555766061977,0.47384866788203805
1.0700000000000007,0.01,0.8838294054040708,-0.010000000036814671,1.5200000000366318,1.2412241222333193,0.3380568267626561,0.48560391055298197
1.0800000000000007,0.01,0.8793879388833403,-0.010000000018315913,1.5199999999998173,1.2500624162873601,0.33398817436368844,0.49733036781072876
1.0900000000000007,0.01,0.8749687918563199,-0.009999999999908638,1.5199999999815013,1.2588562956761935,0.3295464220002098,0.5090152486574876
1.1000000000000008,0.01,0.8705718521619032,-0.00999999999075063,1.5199999999815927,1.2676059835947566,0.32472880164512885,0.5206454873235971
1.1100000000000008,0.01,0.8661970082026217,-0.009999999990796371,1.5199999999908422,1.2763117021163757,0.3195329918255883,0.5322077558416557
1.1200000000000008,0.01,0.8618441489418122,-0.009999999995421116,1.520000000000046,1.284973672198402,0.31395713451764495,0.5436884775688545
1.1300000000000008,0.01,0.857513163900799,-0.01000000000002299,1.520000000004625,1.2935921136878201,0.3079998517167355,0.5550738416585221
1.1400000000000008,0.01,0.8532039431560899,-0.010000000002312492,1.520000000004602,1.302167245326828,0.30166026163646886,0.5663498184797876
1.1500000000000008,0.01,0.848916377336586,-0.010000000002300946,1.5200000000022895,1.310699284758389,0.2949379944875732,0.5775021759820865
1.1600000000000008,0.01,0.8446503576208055,-0.01000000000114476,1.5199999999999887,1.3191884485317549,0.28783320778820953,0.588516496998979
1.1700000000000008,0.01,0.8404057757341226,-0.009999999999994347,1.5199999999988438,1.327634952107963,0.28034660115634963,0.5993781974834222
1.1800000000000008,0.01,0.8361825239460186,-0.009999999999421916,1.5199999999988496,1.336039009865304,0.27247943053450746,0.6100725456642463
1.1900000000000008,0.01,0.831980495067348,-0.009999999999424802,1.5199999999994278,1.3444008351047643,0.2642335217968179,0.620584682111129
1.2000000000000008,0.01,0.8277995824476179,-0.009999999999713904,1.520000000000003,1.3527206400554377,0.25561128368827807,0.6308996406928531
1.2100000000000009,0.01,0.8236396799722812,-0.010000000000001452,1.520000000000289,1.3609986358799138,0.24661572004590954,0.6410023704110677
1.2200000000000009,0.01,0.8195006820600431,-0.010000000000144449,1.5200000000002876,1.3692350326796365,0.23725044125166994,0.6508777580891725
1.2300000000000009,0.01,0.8153824836601817,-0.010000000000143783,1.5200000000001432,1.377430039500237,0.22751967486714175,0.6605106518932926
1.2400000000000009,0.01,0.8112849802498815,-0.010000000000071618,1.5199999999999994,1.3855838643368388,0.21742827540036147,0.6698858856596384
1.2500000000000009,0.01,0.8072080678315806,-0.009999999999999676,1.5199999999999279,1.3936967141393375,0.20698173315562432,0.6789883039998369
1.260000000000001,0.01,0.8031516429303313,-0.009999999999963927,1.5199999999999283,1.4017687948176534,0.1961861821177144,0.6878027881531019
1.270000000000001,0.01,0.7991156025911733,-0.009999999999964149,1.5199999999999643,1.4098003112469566,0.18504840682276824,0.6963142825513695
1.280000000000001,0.01,0.7950998443765217,-0.009999999999982134,1.5200000000000002,1.4177914672728684,0.17357584816888577,0.7045078220607895
1.290000000000001,0.01,0.7911042663635658,-0.01000000000000012,1.520000000000018,1.4257424657166335,0.1617766081206584,0.7123685598602256
1.300000000000001,0.01,0.7871287671416832,-0.010000000000009002,1.520000000000018,1.4336535083802693,0.14965945326299043,0.7198817959146877
1.310000000000001,0.01,0.7831732458098654,-0.010000000000009002,1.5200000000000091,1.4415247960516862,0.13723381716095065,0.7270330059989176
1.320000000000001,0.01,0.7792376019741569,-0.01000000000000456,1.5200000000000002,1.449356528509785,0.12450980148390513,0.7338078712236645
1.330000000000001,0.01,0.7753217357451075,-0.01000000000000012,1.5199999999999958,1.4571489045295265,0.11149817585385219,0.7401923080145446
1.340000000000001,0.01,0.7714255477352367,-0.0099999999999979,1.5199999999999958,1.4649021218869775,0.09821037637970546,0.7461724984907775
1.350000000000001,0.01,0.7675489390565112,-0.0099999999999979,1.519999999999998,1.47261637736433,0.08465850284125138,0.7517349211885456
1.360000000000001,0.01,0.763691811317835,-0.00999999999999901,1.5200000000000002,1.480291866754895,0.07085531448864278,0.7568663820712352
1.370000000000001,0.01,0.7598540666225525,-0.01000000000000012,1.5200000000000011,1.4879287848680733,0.05681422442557925,0.7615540457664045
1.380000000000001,0.01,0.7560356075659633,-0.010000000000000564,1.5200000000000011,1.495527325534299,0.042549292546765836,0.7657854669669837
1.390000000000001,0.01,0.7522363372328505,-0.010000000000000564,1.5200000000000007,1.5030876816099585,0.02807521700283319,0.7695486219319709
1.400000000000001,0.01,0.7484561591950207,-0.010000000000000342,1.5200000000000002,1.510610044982287,0.01340732416864106,0.7728319400197314
1.410000000000001,0.01,0.7446949775088565,-0.01000000000000012,1.5199999999999998,1.5180946065742371,-0.0014384429062294733,0.7756243351849667
1.420000000000001,0.01,0.7409526967128814,-0.009999999999999898,1.5199999999999998,1.5255415563493258,-0.016445537582964923,0.7779152373684911
1.430000000000001,0.01,0.7372292218253371,-0.009999999999999898,1.5199999999999998,1.5329510833164546,-0.031596824269998,0.7796946237071501
1.440000000000001,0.01,0.7335244583417727,-0.009999999999999898,1.5199999999999998,1.5403233755347079,-0.046874594622190374,0.7809530494895389
1.450000000000001,0.01,0.7298383122326461,-0.009999999999999898,1.5199999999999998,1.5476586201181257,-0.062260585311012945,0.7816816787816545
1.460000000000001,0.01,0.7261706899409371,-0.009999999999999898,1.5199999999999998,1.5549570032404523,-0.07773599737047399,0.7818723146452323
1.470000000000001,0.01,0.7225214983797739,-0.009999999999999898,1.5199999999999998,1.5622187101398617,-0.0932815171198873,0.7815174288702944
1.480000000000001,0.01,0.7188906449300692,-0.009999999999999898,1.5199999999999998,1.5694439251236594,-0.10887733866080525,0.7806101911423835
1.490000000000001,0.01,0.7152780374381703,-0.009999999999999898,1.5199999999999998,1.57663283157296,-0.1245031879415725,0.7791444975640728
1.500000000000001,0.01,0.71168358421352,-0.009999999999999898,1.5199999999999998,1.5837856119473417,-0.14013834837899375,0.7771149984496422
1.5100000000000011,0.01,0.7081071940263292,-0.009999999999999898,1.5199999999999998,1.5909024477894769,-0.15576168802255946,0.7745171253112981
1.5200000000000011,0.01,0.7045487761052616,-0.009999999999999898,1.5199999999999998,1.59798351972974,-0.17135168824254837,0.7713471169549999
1.5300000000000011,0.01,0.70100824013513,-0.009999999999999898,1.5199999999999998,1.6050290074907927,-0.18688647391913066,0.7676020446038379
1.5400000000000011,0.01,0.6974854962546037,-0.009999999999999898,1.5199999999999998,1.612039089892144,-0.20234384510534395,0.7632798359670051
1.5500000000000012,0.01,0.693980455053928,-0.009999999999999898,1.5199999999999998,1.61901394485469,-0.21770131013251234,0.7583792981727085
1.5600000000000012,0.01,0.690493027572655,-0.009999999999999898,1.5199999999999998,1.6259537494052294,-0.23293612012234038,0.7529001394838923
1.5700000000000012,0.01,0.6870231252973853,-0.009999999999999898,1.5199999999999998,1.6328586796809559,-0.24802530486554633,0.746842989716395
1.5800000000000012,0.01,0.6835706601595221,-0.009999999999999898,1.5199999999999998,1.6397289109339297,-0.26294571002251726,0.7402094192801383
1.5900000000000012,0.01,0.6801355445330352,-0.009999999999999898,1.5199999999999998,1.6465646175355249,-0.27767403559708104,0.7330019567651537
1.6000000000000012,0.01,0.6767176912322376,-0.009999999999999898,1.5199999999999998,1.6533659729808552,-0.2921868756301097,0.7252241049956925
1.6100000000000012,0.01,0.6733170135095724,-0.009999999999999898,1.5199999999999998,1.6601331498931775,-0.30646075905530956,0.7168803554773465
1.6200000000000012,0.01,0.6699334250534112,-0.009999999999999898,1.5199999999999998,1.6668663200282732,-0.32047219165522345,0.707976201164022
1.6300000000000012,0.01,0.6665668399858634,-0.009999999999999898,1.5199999999999998,1.6735656542788073,-0.3341976990511875,0.6985181474737644
1.6400000000000012,0.01,0.6632171728605963,-0.009999999999999898,1.5199999999999998,1.680231322678666,-0.3476138706567577,0.6885137214848305
1.6500000000000012,0.01,0.659884338660667,-0.009999999999999898,1.5199999999999998,1.686863494407272,-0.36069740451996635,0.6779714792460407
1.6600000000000013,0.01,0.656568252796364,-0.009999999999999898,1.5199999999999998,1.6934623377938787,-0.3734251529756953,0.6669010111383191
1.6700000000000013,0.01,0.6532688311030607,-0.009999999999999898,1.5199999999999998,1.7000280203218423,-0.3857741690254788,0.6553129452274425
1.6800000000000013,0.01,0.6499859898390788,-0.009999999999999898,1.5199999999999998,1.706560708632873,-0.39772175335818344,0.6432189485513702
1.6900000000000013,0.01,0.6467196456835635,-0.009999999999999898,1.5199999999999998,1.7130605685312636,-0.40924550192127257,0.6306317262891055
1.7000000000000013,0.01,0.6434697157343682,-0.009999999999999898,1.5199999999999998,1.7195277649880993,-0.4203233539487582,0.6175650187618514
1.7100000000000013,0.01,0.6402361175059503,-0.009999999999999898,1.5199999999999998,1.725962462145443,-0.4309336403484917,0.6040335962212563
1.7200000000000013,0.01,0.6370187689272785,-0.009999999999999898,1.5199999999999998,1.7323648233205025,-0.44105513234815524,0.5900532513837975
1.7300000000000013,0.01,0.6338175883397488,-0.009999999999999898,1.5199999999999998,1.7387350110097752,-0.45066709029620405,0.5756407896748191
1.7400000000000013,0.01,0.6306324944951124,-0.009999999999999898,1.5199999999999998,1.7450731868931728,-0.45974931251108786,0.5608140171504096
1.7500000000000013,0.01,0.6274634065534136,-0.009999999999999898,1.5199999999999998,1.751379511838124,-0.4682821840693612,0.5455917260701759
1.7600000000000013,0.01,0.624310244080938,-0.009999999999999898,1.5199999999999998,1.757654145903658,-0.4762467254207882,0.5299936780990341
1.7700000000000014,0.01,0.621172927048171,-0.009999999999999898,1.5199999999999998,1.7638972483444675,-0.48362464071627226,0.5140405851213732
1.7800000000000014,0.01,0.6180513758277663,-0.009999999999999898,1.5199999999999998,1.7701089776149492,-0.49039836573240125,0.497754087656369
1.7900000000000014,0.01,0.6149455111925254,-0.009999999999999898,1.5199999999999998,1.776289491373227,-0.4965511152746173,0.48115673086879396
1.8000000000000014,0.01,0.6118552543133865,-0.009999999999999898,1.5199999999999998,1.7824389464851522,-0.5020669299394912,0.464271938175395
1.8100000000000014,0.01,0.6087805267574239,-0.009999999999999898,1.5199999999999998,1.788557499028286,-0.5069307221153321,0.44712398245277496
1.8200000000000014,0.01,0.605721250485857,-0.009999999999999898,1.5199999999999998,1.79464530429586,-0.5111283210993924,0.4297379548586968
1.8300000000000014,0.01,0.60267734785207,-0.009999999999999898,1.5199999999999998,1.8007025168007187,-0.5146465172092499,0.41213973128483283
1.8400000000000014,0.01,0.5996487415996407,-0.009999999999999898,1.5199999999999998,1.8067292902792393,-0.5174731047655711,0.3943559364651748
1.8500000000000014,0.01,0.5966353548603803,-0.009999999999999898,1.5199999999999998,1.8127257776952357,-0.5195969238233922,0.3764139057706038
1.8600000000000014,0.01,0.5936371111523822,-0.009999999999999898,1.5199999999999998,1.8186921312438395,-0.5210079005293012,0.35834164472646596
1.8700000000000014,0.01,0.5906539343780802,-0.009999999999999898,1.5199999999999998,1.8246285023553634,-0.5216970859824744,0.34016778629640326
1.8800000000000014,0.01,0.5876857488223183,-0.009999999999999898,1.5199999999999998,1.8305350416991442,-0.5216566934784228,0.3219215459821255
1.8900000000000015,0.01,0.5847324791504279,-0.009999999999999898,1.5199999999999998,1.8364118991873672,-0.5208801340155361,0.30363267479526845
1.9000000000000015,0.01,0.5817940504063164,-0.009999999999999898,1.5199999999999998,1.8422592239788715,-0.5193620499460873,0.28533141016394364
1.9100000000000015,0.01,0.5788703880105642,-0.009999999999999898,1.5199999999999998,1.8480771644829348,-0.5170983466552739,0.26704842484303165
1.9200000000000015,0.01,0.5759614177585326,-0.009999999999999898,1.5199999999999998,1.8538658683630405,-0.5140862221541359,0.248814773903684
1.9300000000000015,0.01,0.5730670658184798,-0.009999999999999898,1.5199999999999998,1.8596254825406258,-0.5103241944747948,0.23066183988386185
1.9400000000000015,0.01,0.5701872587296871,-0.009999999999999898,1.5199999999999998,1.8653561531988105,-0.5058121267594154,0.21262127618803248
1.9500000000000015,0.01,0.5673219234005947,-0.009999999999999898,1.5199999999999998,1.8710580257861074,-0.5005512499375945,0.19472494883035113
1.9600000000000015,0.01,0.5644709871069463,-0.009999999999999898,1.5199999999999998,1.8767312450201132,-0.4945441828905279,0.1770048766217537
1.9700000000000015,0.01,0.5616343774899434,-0.009999999999999898,1.5199999999999998,1.8823759548911827,-0.4877949500043028,0.15949316990735912
1.9800000000000015,0.01,0.5588120225544086,-0.009999999999999898,1.5199999999999998,1.8879922986660822,-0.4803089960189947,0.14222196796640843
1.9900000000000015,0.01,0.5560038506669589,-0.009999999999999898,1.5199999999999998,1.8935804188916263,-0.4720931980849193,0.12522337519263194
2.0000000000000013,0.01,0.5532097905541868,-0.009999999999999898,1.5199999999999998,1.899140457398296,-0.46315587494239335,0.10852939617841698
2.010000000000001,0.01,0.550429771300852,-0.009999999999999898,1.5199999999999998,1.9046725553038377,-0.45350679314668385,0.09217186983142892
2.020000000000001,0.01,0.5476637223480811,-0.009999999999999898,1.5199999999999998,1.9101768530168461,-0.44315717026547197,0.0761824026573965
2.0300000000000007,0.01,0.5449115734915769,-0.009999999999999898,1.5199999999999998,1.915653490240327,-0.4321196749821119,0.060592301347592935
2.0400000000000005,0.01,0.5421732548798365,-0.009999999999999898,1.5199999999999998,1.9211026059752427,-0.42040842404421924,0.04543250481410665
2.0500000000000003,0.01,0.5394486970123786,-0.009999999999999898,1.5199999999999998,1.9265243385240411,-0.4080389760036672,0.03073351582028228
2.06,0.01,0.5367378307379794,-0.009999999999999898,1.5199999999999998,1.9319188254941648,-0.3950283217008903,0.016525332357707513
2.07,0.01,0.5340405872529176,-0.009999999999999898,1.5199999999999998,1.9372862038015446,-0.3813948714534817,0.0028373789248048904
2.0799999999999996,0.01,0.5313568980992277,-0.009999999999999898,1.5199999999999998,1.9426266096740739,-0.36715843891640737,-0.010301562134554139
2.0899999999999994,0.01,0.5286866951629631,-0.009999999999999898,1.5199999999999998,1.947940178655066,-0.35234022158873496,-0.022863419070980696
2.099999999999999,0.01,0.526029910672467,-0.009999999999999898,1.5199999999999998,1.9532270456066958,-0.3369627779495714,-0.03482089878395627
2.109999999999999,0.01,0.5233864771966521,-0.009999999999999898,1.5199999999999998,1.9584873447134206,-0.3210500012139013,-0.04614755432430281
2.1199999999999988,0.01,0.5207563276432897,-0.009999999999999898,1.5199999999999998,1.963721209485387,-0.3046270897072064,-0.05681785167646369
2.1299999999999986,0.01,0.5181393952573065,-0.009999999999999898,1.5199999999999998,1.9689287727618199,-0.2877205138661015,-0.06680723565082582
2.1399999999999983,0.01,0.5155356136190901,-0.009999999999999898,1.5199999999999998,1.974110166714393,-0.27035797988072546,-0.07609219471522671
2.149999999999998,0.01,0.5129449166428035,-0.009999999999999898,1.5199999999999998,1.979265522850584,-0.2525683900032618,-0.08465032459412875
2.159999999999998,0.01,0.510367238574708,-0.009999999999999898,1.5199999999999998,1.984394972017012,-0.23438179955570232,-0.09246039046371253
2.1699999999999977,0.01,0.507802513991494,-0.009999999999999898,1.5199999999999998,1.9894986444027591,-0.21582937067879876,-0.09950238757135711
2.1799999999999975,0.01,0.5052506777986204,-0.009999999999999898,1.5199999999999998,1.994576669542674,-0.19694332287303837,-0.10575760010863952
2.1899999999999973,0.01,0.502711665228663,-0.009999999999999898,1.5199999999999998,1.9996291763206604,-0.17775688039141455,-0.11120865816811158
2.199999999999997,0.01,0.5001854118396698,-0.009999999999999898,1.5199999999999998,2.004656292972947,-0.15830421655271587,-0.11583959261570088
2.209999999999997,0.01,0.4976718535135265,-0.009999999999999898,1.5199999999999998,2.0096581470913435,-0.13862039505300344,-0.11963588771264244
2.2199999999999966,0.01,0.49517092645432825,-0.009999999999999898,1.5199999999999998,2.014634865626479,-0.11874130836186197,-0.12258453132338
2.2299999999999964,0.01,0.4926825671867605,-0.009999999999999898,1.5199999999999998,2.0195865748910222,-0.0987036132988707,-0.1246740625488842
2.239999999999996,0.01,0.4902067125544889,-0.009999999999999898,1.5199999999999998,2.0245134005628898,-0.07854466389451986,-0.12589461662832024
2.249999999999996,0.01,0.4877432997185551,-0.009999999999999898,1.5199999999999998,2.029415467688435,-0.05830244164847232,-0.12623796695595907
2.259999999999996,0.01,0.4852922661557826,-0.009999999999999898,1.5199999999999998,2.0342929006856205,-0.03801548330661174,-0.1256975640646638
2.2699999999999956,0.01,0.48285354965718974,-0.009999999999999898,1.5199999999999998,2.0391458233471784,-0.01772280628670307,-0.12426857143219076
2.2799999999999954,0.01,0.4804270883264108,-0.009999999999999898,1.5199999999999998,2.0439743588437502,0.0025361681093079153,-0.12194789797192207
2.289999999999995,0.01,0.4780128205781249,-0.009999999999999898,1.5199999999999998,2.0487786297270145,0.02272169355033783,-0.11873422707548507
2.299999999999995,0.01,0.47561068513649274,-0.009999999999999898,1.5199999999999998,2.053558757932796,0.0427937794447767,-0.1146280420810068
2.3099999999999947,0.01,0.4732206210336021,-0.009999999999999898,1.5199999999999998,2.058314864784161,0.06271227346139607,-0.10963164804749155
2.3199999999999945,0.01,0.47084256760791954,-0.009999999999999898,1.5199999999999998,2.063047070994497,0.08243694563407337,-0.10374918972298525
2.3299999999999943,0.01,0.4684764645027515,-0.009999999999999898,1.5199999999999998,2.0677554966705762,0.10192757387495258,-0.0969866656017906
2.339999999999994,0.01,0.4661222516647119,-0.009999999999999898,1.5199999999999998,2.0724402613156037,0.12114403071409773,-0.08935193797400913
2.349999999999994,0.01,0.46377986934219817,-0.009999999999999898,1.5199999999999998,2.0771014838322506,0.14004637107749193,-0.08085473887909635
2.3599999999999937,0.01,0.4614492580838747,-0.009999999999999898,1.5199999999999998,2.0817392825256724,0.15859492090941363,-0.07150667188390791
2.3699999999999934,0.01,0.4591303587371638,-0.009999999999999898,1.5199999999999998,2.0863537751065113,0.1767503664398071,-0.06132120961487142
2.3799999999999932,0.01,0.45682311244674434,-0.009999999999999898,1.5199999999999998,2.090945078693883,0.1944738438922778,-0.0503136869834215
2.389999999999993,0.01,0.4545274606530585,-0.009999999999999898,1.5199999999999998,2.0955133098183505,0.211727029423806,-0.038501290053666634
2.399999999999993,0.01,0.45224334509082476,-0.009999999999999898,1.5199999999999998,2.100058584424881,0.2284722290832057,-0.02590304051139186
2.4099999999999926,0.01,0.44997070778755943,-0.009999999999999898,1.5199999999999998,2.1045810178757893,0.2446724685717773,-0.01253977570392103
2.4199999999999924,0.01,0.44770949106210534,-0.009999999999999898,1.5199999999999998,2.1090807249536647,0.26029158258653523,0.0015658757689568509
2.429999999999992,0.01,0.44545963752316764,-0.009999999999999898,1.5199999999999998,2.113557819864286,0.2752943035238456,0.01638952292187764
2.439999999999992,0.01,0.44322109006785704,-0.009999999999999898,1.5199999999999998,2.1180124162395177,0.28964634931930905,0.031905045706362455
2.4499999999999917,0.01,0.4409937918802411,-0.009999999999999898,1.5199999999999998,2.1224446271401964,0.3033145101982769,0.04808463277529379
2.4599999999999915,0.01,0.4387776864299018,-0.009999999999999898,1.5199999999999998,2.126854565058999,0.31626673411051437,0.06489882366438779
2.4699999999999913,0.01,0.4365727174705005,-0.009999999999999898,1.5199999999999998,2.131242341923298,0.32847221062223286,0.0823165553540516
2.479999999999991,0.01,0.434378829038351,-0.009999999999999898,1.5199999999999998,2.135608069098003,0.3399014530390123,0.10030521316332575
2.489999999999991,0.01,0.4321959654509986,-0.009999999999999898,1.5199999999999998,2.1399518573883864,0.3505263785340416,0.11883068591585562
2.4999999999999907,0.01,0.4300240713058068,-0.009999999999999898,1.5199999999999998,2.1442738170428965,0.3603203860576173,0.13785742530604395
2.5099999999999905,0.01,0.4278630914785517,-0.009999999999999898,1.5199999999999998,2.1485740577559547,0.369258431805974,0.15734850938174003
2.5199999999999902,0.01,0.42571297112202267,-0.009999999999999898,1.5199999999999998,2.15285268867074,0.3773171020302732,0.17726571004805314
2.52999999999999,0.01,0.4235736556646299,-0.009999999999999898,1.5199999999999998,2.1571098183819606,0.38447468296995413,0.19756956448516924
2.53999999999999,0.01,0.4214450908090197,-0.009999999999999898,1.5199999999999998,2.161345554938607,0.39071122769865635,0.21821945036143697
2.5499999999999896,0.01,0.41932722253069654,-0.009999999999999898,1.5199999999999998,2.165560005846697,0.3960086196755502,0.23917366471150098
2.5599999999999894,0.01,0.41721999707665147,-0.009999999999999898,1.5199999999999998,2.169753278072004,0.4003506328001648,0.26038950633793545
2.569999999999989,0.01,0.41512336096399793,-0.009999999999999898,1.5199999999999998,2.173925478042771,0.40372298777467436,0.2818233615836984
2.579999999999989,0.01,0.4130372609786146,-0.009999999999999898,1.5199999999999998,2.1780767116524107,0.4061134045840857,0.30343079331182454
2.5899999999999888,0.01,0.41096164417379466,-0.009999999999999898,1.5199999999999998,2.182207084262197,0.4075116509118605,0.32516663291813197
2.5999999999999885,0.01,0.4088964578689016,-0.009999999999999898,1.5199999999999998,2.1863167007039346,0.4079095863161894,0.3469850751923731
2.6099999999999883,0.01,0.4068416496480327,-0.009999999999999898,1.5199999999999998,2.190405665282624,0.40730120200040354,0.36883977583324207
2.619999999999988,0.01,0.4047971673586881,-0.009999999999999898,1.5199999999999998,2.194474081779104,0.4056826560198478,0.3906839514129944
2.629999999999988,0.01,0.402762959110448,-0.009999999999999898,1.5199999999999998,2.198522053452691,0.4030523037769372,0.41247048157817306
2.6399999999999877,0.01,0.4007389732736546,-0.009999999999999898,1.5199999999999998,2.202549683043795,0.3994107236660477,0.4341520132640978
2.6499999999999875,0.01,0.3987251584781024,-0.009999999999999898,1.5199999999999998,2.2065570727765316,0.3947607377403502,0.45568106669239433
2.6599999999999873,0.01,0.3967214636117342,-0.009999999999999898,1.5199999999999998,2.2105443243613125,0.3891074272836461,0.47701014291294674
2.669999999999987,0.01,0.39472783781934373,-0.009999999999999898,1.5199999999999998,2.2145115389974297,0.3824581431816946,0.4980918326442784
2.679999999999987,0.01,0.39274423050128515,-0.009999999999999898,1.5199999999999998,2.2184588173756232,0.37482251099940406,0.5188789261595356
2.6899999999999866,0.01,0.3907705913121884,-0.009999999999999898,1.5199999999999998,2.2223862596806363,0.36621243068257137,0.5393245239589851
2.6999999999999864,0.01,0.38880687015968185,-0.009999999999999898,1.5199999999999998,2.2262939655937584,0.3566420708155615,0.5593821479642769
2.709999999999986,0.01,0.3868530172031208,-0.009999999999999898,1.5199999999999998,2.230182034295355,0.346127857379404,0.5790058529646799
2.719999999999986,0.01,0.38490898285232245,-0.009999999999999898,1.5199999999999998,2.2340505644673865,0.3346884569682043,0.5981503380411091
2.7299999999999858,0.01,0.38297471776630676,-0.009999999999999898,1.5199999999999998,2.2378996542959095,0.32234475443549976,0.6167710576900326
2.7399999999999856,0.01,0.38105017285204523,-0.009999999999999898,1.5199999999999998,2.2417294014735725,0.30911982495619833,0.6348243323663144
2.7499999999999853,0.01,0.37913529926321377,-0.009999999999999898,1.5199999999999998,2.245539903202093,0.29503890050398723,0.6522674581617167
2.759999999999985,0.01,0.37723004839895347,-0.009999999999999898,1.5199999999999998,2.249331256194725,0.28012933075855323,0.6690588153341828
2.769999999999985,0.01,0.3753343719026374,-0.009999999999999898,1.5199999999999998,2.2531035566787145,0.2644205384715803,0.6851579754021551
2.7799999999999847,0.01,0.37344822166064273,-0.009999999999999898,1.5199999999999998,2.256856900397741,0.24794396933524543,0.700525806518074
2.7899999999999845,0.01,0.3715715498011296,-0.009999999999999898,1.5199999999999998,2.260591382614347,0.23073303641177972,0.7151245768358525
2.7999999999999843,0.01,0.36970430869282644,-0.009999999999999898,1.5199999999999998,2.2643070981123583,0.2128230591975618,0.7289180555885537
